Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2341]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2342]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2343]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2344]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2345]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2346]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2347]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2348]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2349]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2350]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2351]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2352]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2353]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2354]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2355]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2356]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2357]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2358]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2359]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2360]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2361]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2362]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2363]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2364]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2365]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2366]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2367]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2368]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2369]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2370]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2371]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2372]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2373]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2374]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2375]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2376]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2377]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2378]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2379]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2380]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2381]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2382]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2383]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2384]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2385]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2386]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2387]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2388]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2389]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2390]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2391]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2392]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2393]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2394]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2395]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2396]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2397]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2398]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2399]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2400]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2401]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2402]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2403]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2404]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2405]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2406]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2407]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2408]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2409]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2410]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2411]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2412]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2413]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2414]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2415]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2416]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2417]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2418]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2419]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2420]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2421]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2422]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2423]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2424]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2425]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2426]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2427]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2428]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2429]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2430]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2431]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2432]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2433]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2434]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2435]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2436]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2437]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2438]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2439]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2440]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2441]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2442]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2443]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2444]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2445]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2446]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2447]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2448]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2449]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2450]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2451]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2452]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2453]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2454]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2455]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2456]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2457]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2458]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2459]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2460]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2461]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2462]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2463]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2464]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2465]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2466]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2467]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2468]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2469]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2470]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2471]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2472]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2473]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2474]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2475]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2476]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2477]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2478]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2479]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2480]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2481]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2482]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2483]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2484]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2485]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2486]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2487]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2488]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2489]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2490]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2491]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2492]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2493]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2494]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2495]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2496]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2497]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2498]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2499]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting NOX_emissions[2500]=4.82176229
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1765]=352.9327258
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1766]=349.380645
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1767]=349.616099
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1768]=362.6536848
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1769]=355.0254185
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1770]=355.3605476
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1771]=347.8619883
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1772]=344.6134738
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1773]=345.7768091
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1774]=358.103585
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1775]=355.0471729
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1776]=348.8985525
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1777]=357.545361
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1778]=362.7554135
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1779]=355.9261715
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1780]=361.6140422
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1781]=360.0900539
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1782]=356.0465546
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1783]=354.2869243
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1784]=350.5694963
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1785]=356.8051254
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1786]=354.2058773
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1787]=358.7933683
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1788]=371.3570923
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1789]=363.4416446
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1790]=364.8802164
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1791]=356.6583862
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1792]=354.2515376
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1793]=353.3723093
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1794]=365.721914
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1795]=362.1921227
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1796]=354.4783029
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1797]=363.5482372
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1798]=367.6501028
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1799]=363.4860469
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1800]=365.8466368
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1801]=364.9170684
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1802]=362.9627075
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1803]=358.65078
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1804]=359.528696
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1805]=364.3037043
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1806]=364.3432293
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1807]=367.2349328
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1808]=380.035272
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1809]=372.8486855
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1810]=374.7180119
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1811]=369.2694863
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1812]=364.5806875
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1813]=365.9138874
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1814]=377.9855417
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1815]=375.5806648
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1816]=371.6298228
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1817]=376.4429441
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1818]=383.9142096
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1819]=378.3325838
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1820]=382.4197483
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1821]=382.8975341
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1822]=378.6708004
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1823]=374.3931813
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1824]=377.0407114
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1825]=380.3167498
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1826]=378.8222655
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1827]=382.4773392
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1828]=395.9754325
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1829]=389.1746282
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1830]=392.1065329
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1831]=384.2012507
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1832]=382.363398
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1833]=383.4537928
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1834]=394.1429023
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1835]=390.5551392
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1836]=389.9786644
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1837]=394.7565038
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1838]=401.296187
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1839]=396.9116369
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1840]=395.8809162
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1841]=402.3727418
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1842]=396.9951221
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1843]=389.7367809
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1844]=392.7074417
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1845]=397.850056
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1846]=395.9082622
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1847]=402.9851575
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1848]=413.5582929
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1849]=408.9399341
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1850]=411.4628743
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1851]=402.2448153
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1852]=397.49852
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1853]=400.3388041
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1854]=413.3991315
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1855]=408.1104539
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1856]=404.8549167
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1857]=414.6731918
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1858]=419.0140236
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1859]=416.2997485
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1860]=416.0639966
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1861]=417.2441372
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1862]=414.1628066
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1863]=408.1224194
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1864]=411.3310643
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1865]=420.489005
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1866]=417.1011849
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1867]=424.2969753
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1868]=434.9302283
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1869]=426.4036167
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1870]=433.2287624
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1871]=425.1606513
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1872]=417.7442734
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1873]=429.280289
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1874]=435.80418
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1875]=426.8934955
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1876]=429.4805477
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1877]=434.060346
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1878]=437.9599498
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1879]=440.8517591
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1880]=437.3657275
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1881]=440.9737248
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1882]=436.0786301
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1883]=428.2212034
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1884]=436.5183492
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1885]=438.1415385
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1886]=437.7333269
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1887]=443.1077381
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1888]=452.502308
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1889]=448.6908696
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1890]=453.8990323
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1891]=444.3827318
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1892]=439.808659
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1893]=443.3506558
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1894]=456.6960325
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1895]=453.551885
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1896]=444.0944278
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1897]=456.4122055
Tue Mar 21 15:37:28 2023:DEBUG:setData: Setting CO_emissions[1898]=456.6037674
