; RCP 26 emissions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,Gg/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,Mt/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
Date,ffi_emissions,luc_emissions,CH4_emissions,N2O_emissions,SOx,SO2_emissions,CO_emissions,NMVOC_emissions,NOX_emissions,BC_emissions,OC_emissions,NH3,CF4_emissions,C2F6_emissions,C6F14,HFC23_emissions,HFC32_emissions,HFC4310_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC245fa_emissions,SF6_emissions,CFC11_emissions,CFC12_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CCl4_emissions,CH3CCl3_emissions,HCFC22_emissions,HCFC141b_emissions,HCFC142b_emissions,halon1211_emissions,HALON1202,halon1301_emissions,halon2402_emissions,CH3Br_emissions,CH3Cl_emissions
2102,3.541930114,-0.97731008,292.8455987,5.544628781,15.24299639,15242.99639,382.7315252,119.6263945,23.40256104,2.631752216,14.48850183,53.67220727,3.200914597,0.462352,0.182696428,0,0,0.265705485,205.6491179,151.6731627,80.47608533,2.38,31.70259555,0.781637333,1.091944,0.01184,0,0,0.067657765,0.242818667,0,0.008909132,1.1843478,0.020650566,0.035275007,0,0.052885333,0.0373571,112.1488747,4551.215587
2103,3.415378262,-1.002410114,291.6919298,5.537968106,15.1468749,15146.8749,381.6366359,119.0902166,23.2770151,2.622150051,14.46291992,53.59142628,3.179286796,0.459228,0.182722127,0,0,0.263910178,204.2595968,150.648344,79.932328,2.36,31.48838882,0.776356,1.084566,0.01176,0,0,0.067200618,0.241178,0,0.008848935,1.17634545,0.020511035,0.033308507,0,0.052528,0.0359674,111.391112,4520.46413
2104,3.28882641,-1.027510148,290.5382608,5.531307431,15.0507534,15050.7534,380.5417466,118.5540386,23.15146916,2.612547886,14.43733802,53.5106453,3.157658995,0.456104,0.182747224,0,0,0.262114871,202.8700757,149.6235253,79.38857067,2.35,31.27418209,0.771074667,1.077188,0.01168,0,0,0.066743471,0.239537333,0,0.008788739,1.1683431,0.020371505,0.031447606,0,0.052170667,0.0346292,110.6333493,4489.712673
2105,3.162274558,-1.052610181,289.3845919,5.524646756,14.95463191,14954.63191,379.4468572,118.0178606,23.02592322,2.602945722,14.41175611,53.42986432,3.136031193,0.45298,0.182771381,0,0,0.260319563,201.4805547,148.5987067,78.84481333,2.33,31.05997537,0.765793333,1.06981,0.0116,0,0,0.066286324,0.237896667,0,0.008728542,1.16034075,0.020231974,0.029685806,0,0.051813333,0.0333406,109.8755867,4458.961217
2106,3.064513686,-1.077710215,288.2309229,5.517986081,14.85851042,14858.51042,378.3519679,117.4816827,22.90037729,2.593343557,14.3861742,53.34908334,3.114403392,0.449856,0.182794574,0,0,0.258524256,200.0910336,147.573888,78.301056,2.31,30.84576864,0.760512,1.062432,0.01152,0,0,0.065829177,0.236256,0,0.008668345,1.1523384,0.020092443,0.028016806,0,0.051456,0.0320997,109.117824,4428.20976
2107,2.966752813,-1.102810249,287.077254,5.511325405,14.76238892,14762.38892,377.2570786,116.9455047,22.77483135,2.583741393,14.36059229,53.26830236,3.092775591,0.446732,0.182816264,0,0,0.256728949,198.7015125,146.5490693,77.75729867,2.3,30.63156191,0.755230667,1.055054,0.01144,0,0,0.06537203,0.234615333,0,0.008608148,1.14433605,0.019952912,0.026434805,0,0.051098667,0.0309049,108.3600613,4397.458303
2108,2.86899194,-1.127910282,285.923585,5.50466473,14.66626743,14666.26743,376.1621893,116.4093268,22.64928541,2.574139228,14.33501038,53.18752137,3.071147789,0.443608,0.1828382,0,0,0.254933641,197.3119915,145.5242507,77.21354133,2.28,30.41735519,0.749949333,1.047676,0.01136,0,0,0.064914883,0.232974667,0,0.008547951,1.1363337,0.019813381,0.024951905,0,0.050741333,0.0297545,107.6022987,4366.706847
2109,2.771231068,-1.153010316,284.7699161,5.498004055,14.57014594,14570.14594,375.0672999,115.8731488,22.52373948,2.564537063,14.30942848,53.10674039,3.049519988,0.440484,0.182858608,0,0,0.253138334,195.9224704,144.499432,76.669784,2.26,30.20314846,0.744668,1.040298,0.01128,0,0,0.064457735,0.231334,0,0.008487754,1.12833135,0.01967385,0.023544405,0,0.050384,0.0286467,106.844536,4335.95539
2110,2.673470195,-1.17811035,283.6162471,5.49134338,14.47402444,14474.02444,373.9724106,115.3369708,22.39819354,2.554934899,14.28384657,53.02595941,3.027892187,0.43736,0.182878289,0,0,0.251343027,194.5329493,143.4746133,76.12602667,2.25,29.98894173,0.739386667,1.03292,0.0112,0,0,0.064000588,0.229693333,0,0.008427558,1.120329,0.019534319,0.022207704,0,0.050026667,0.02758,106.0867733,4305.203933
2111,2.556319361,-1.191289827,282.4625782,5.484682705,14.37790295,14377.90295,372.8775213,114.8007929,22.2726476,2.545332734,14.25826466,52.94517843,3.006264385,0.434236,0.18289677,0,0,0.249547719,193.1434283,142.4497947,75.58226933,2.23,29.77473501,0.734105333,1.025542,0.01112,0,0,0.063543441,0.228052667,0,0.008367361,1.11232665,0.019394789,0.020954604,0,0.049669333,0.0265529,105.3290107,4274.452477
2112,2.439168526,-1.204469304,281.3089093,5.47802203,14.28178146,14281.78146,371.7826319,114.2646149,22.14710166,2.53573057,14.23268275,52.86439744,2.984636584,0.431112,0.182915688,0,0,0.247752412,191.7539072,141.424976,75.038512,2.22,29.56052828,0.728824,1.018164,0.01104,0,0,0.063086294,0.226412,0,0.008307164,1.1043243,0.019255258,0.019762604,0,0.049312,0.0255639,104.571248,4243.70102
2113,2.322017692,-1.217648781,280.1552403,5.471361354,14.18565996,14185.65996,370.6877426,113.7284369,22.02155573,2.526128405,14.20710085,52.78361646,2.963008783,0.427988,0.18293265,0,0,0.245957105,190.3643861,140.4001573,74.49475467,2.2,29.34632155,0.723542667,1.010786,0.01096,0,0,0.062629147,0.224771333,0,0.008246967,1.09632195,0.019115727,0.018627804,0,0.048954667,0.0246117,103.8134853,4212.949563
2114,2.204866857,-1.230828258,279.0015714,5.464700679,14.08953847,14089.53847,369.5928533,113.192259,21.89600979,2.51652624,14.18151894,52.70283548,2.941380981,0.424864,0.182949502,0,0,0.244161797,188.9748651,139.3753387,73.95099733,2.18,29.13211483,0.718261333,1.003408,0.01088,0,0,0.062172,0.223130667,0,0.00818677,1.0883196,0.018976196,0.017564104,0,0.048597333,0.0236948,103.0557227,4182.198107
2115,2.087716023,-1.244007736,277.8479024,5.458040004,13.99341698,13993.41698,368.497964,112.656081,21.77046385,2.506924076,14.15593703,52.6220545,2.91975318,0.42174,0.182965964,0,0,0.24236649,187.585344,138.35052,73.40724,2.17,28.9179081,0.71298,0.99603,0.0108,0,0,0.061714853,0.22149,0,0.008126573,1.08031725,0.018836665,0.016567003,0,0.04824,0.022812,102.29796,4151.44665
2116,2.032624651,-1.257187213,276.6942335,5.451379329,13.89729548,13897.29548,367.4030746,112.1199031,21.64491791,2.497321911,14.13035512,52.54127352,2.898125379,0.418616,0.182981479,0,0,0.240571183,186.1958229,137.3257013,72.86348267,2.15,28.70370137,0.707698667,0.988652,0.01072,0,0,0.061257706,0.219849333,0,0.008066377,1.0723149,0.018697134,0.015632403,0,0.047882667,0.0219619,101.5401973,4120.695193
2117,1.977533279,-1.27036669,275.5405645,5.444718654,13.80117399,13801.17399,366.3081853,111.5837251,21.51937198,2.487719747,14.10477322,52.46049253,2.876497577,0.415492,0.182996877,0,0,0.238775875,184.8063019,136.3008827,72.31972533,2.14,28.48949465,0.702417333,0.981274,0.01064,0,0,0.060800559,0.218208667,0,0.00800618,1.06431255,0.018557603,0.014738903,0,0.047525333,0.0211435,100.7824347,4089.943737
2118,1.922441907,-1.283546167,274.3868956,5.438057978,13.7050525,13705.0525,365.213296,111.0475471,21.39382604,2.478117582,14.07919131,52.37971155,2.854869776,0.412368,0.18301087,0,0,0.236980568,183.4167808,135.276064,71.775968,2.12,28.27528792,0.697136,0.973896,0.01056,0,0,0.060343412,0.216568,0,0.007945983,1.0563102,0.018418073,0.013884003,0,0.047168,0.0203554,100.024672,4059.19228
2119,1.867350535,-1.296725644,273.2332266,5.431397303,13.608931,13608.931,364.1184067,110.5113692,21.2682801,2.468515417,14.0536094,52.29893057,2.833241975,0.409244,0.18302538,0,0,0.235185261,182.0272597,134.2512453,71.23221067,2.1,28.06108119,0.691854667,0.966518,0.01048,0,0,0.059886265,0.214927333,0,0.007885786,1.04830785,0.018278542,0.013082703,0,0.046810667,0.0195966,99.26690933,4028.440823
2120,1.812259163,-1.309905122,272.0795577,5.424736628,13.51280951,13512.80951,363.0235173,109.9751912,21.14273416,2.458913253,14.02802749,52.21814959,2.811614173,0.40612,0.183038774,0,0,0.233389953,180.6377387,133.2264267,70.68845333,2.09,27.84687447,0.686573333,0.95914,0.0104,0,0,0.059429118,0.213286667,0,0.007825589,1.0403055,0.018139011,0.012331502,0,0.046453333,0.0188661,98.50914667,3997.689367
2121,1.741064534,-1.283707019,270.9258887,5.418075953,13.41668802,13416.68802,361.928628,109.4390132,21.01718823,2.449311088,14.00244558,52.1373686,2.789986372,0.402996,0.183051711,0,0,0.231594646,179.2482176,132.201608,70.144696,2.07,27.63266774,0.681292,0.951762,0.01032,0,0,0.058971971,0.211646,0,0.007765392,1.03230315,0.01799948,0.011627502,0,0.046096,0.0181626,97.751384,3966.93791
2122,1.669869904,-1.257508917,269.7722198,5.411415278,13.32056652,13320.56652,360.8337387,108.9028353,20.89164229,2.439708924,13.97686368,52.05658762,2.768358571,0.399872,0.183063797,0,0,0.229799339,177.8586965,131.1767893,69.60093867,2.06,27.41846101,0.676010667,0.944384,0.01024,0,0,0.058514824,0.210005333,0,0.007705196,1.0243008,0.017859949,0.010967602,0,0.045738667,0.0174854,96.99362133,3936.186453
2123,1.598675274,-1.231310814,268.6185508,5.404754602,13.22444503,13224.44503,359.7388494,108.3666573,20.76609635,2.430106759,13.95128177,51.97580664,2.746730769,0.396748,0.183075755,0,0,0.228004031,176.4691755,130.1519707,69.05718133,2.04,27.20425429,0.670729333,0.937006,0.01016,0,0,0.058057677,0.208364667,0,0.007644999,1.01629845,0.017720418,0.010349002,0,0.045381333,0.0168333,96.23585867,3905.434997
2124,1.527480644,-1.205112712,267.4648819,5.398093927,13.12832354,13128.32354,358.64396,107.8304793,20.64055041,2.420504594,13.92569986,51.89502566,2.725102968,0.393624,0.183088271,0,0,0.226208724,175.0796544,129.127152,68.513424,2.02,26.99004756,0.665448,0.929628,0.01008,0,0,0.05760053,0.206724,0,0.007584802,1.0082961,0.017580888,0.009751792,0,0.045024,0.0162055,95.478096,3874.68354
2125,1.456286014,-1.178914609,266.3112129,5.391433252,13.03220204,13032.20204,357.5490707,107.2943014,20.51500448,2.41090243,13.90011795,51.81424468,2.703475167,0.3905,0.183099203,0,0,0.224413417,173.6901333,128.1023333,67.96966667,2.01,26.77584083,0.660166667,0.92225,0.01,0,0,0.057143383,0.205083333,0,0.007524605,1.00029375,0.017441357,0.009174602,0,0.044666667,0.015601,94.72033333,3843.932083
2126,1.424423815,-1.152716507,265.157544,5.384772577,12.93608055,12936.08055,356.4541814,106.7581234,20.38945854,2.401300265,13.87453605,51.73346369,2.681847365,0.387376,0.183109903,0,0,0.222618109,172.3006123,127.0775147,67.42590933,1.99,26.56163411,0.654885333,0.914872,0.00992,0,0,0.056686235,0.203442667,0,0.007464408,0.9922914,0.017301826,0.008633602,0,0.044309333,0.015019,93.96257067,3813.180627
2127,1.392561616,-1.126518405,264.0038751,5.378111902,12.83995906,12839.95906,355.359292,106.2219455,20.2639126,2.391698101,13.84895414,51.65268271,2.660219564,0.384252,0.183120225,0,0,0.220822802,170.9110912,126.052696,66.882152,1.98,26.34742738,0.649604,0.907494,0.00984,0,0,0.056229088,0.201802,0,0.007404211,0.98428905,0.017162295,0.008126522,0,0.043952,0.0144586,93.204808,3782.42917
2128,1.360699416,-1.100320302,262.8502061,5.371451227,12.74383756,12743.83756,354.2644027,105.6857675,20.13836666,2.382095936,13.82337223,51.57190173,2.638591763,0.381128,0.183130001,0,0,0.219027495,169.5215701,125.0278773,66.33839467,1.96,26.13322065,0.644322667,0.900116,0.00976,0,0,0.055771941,0.200161333,0,0.007344014,0.9762867,0.017022764,0.007651242,0,0.043594667,0.0139191,92.44704533,3751.677713
2129,1.328837217,-1.0741222,261.6965372,5.364790551,12.64771607,12647.71607,353.1695134,105.1495895,20.01282073,2.372493771,13.79779032,51.49112075,2.616963961,0.378004,0.183139907,0,0,0.217232187,168.1320491,124.0030587,65.79463733,1.94,25.91901393,0.639041333,0.892738,0.00968,0,0,0.055314794,0.198520667,0,0.007283818,0.96828435,0.016883233,0.007205761,0,0.043237333,0.0133997,91.68928267,3720.926257
2130,1.296975018,-1.047924097,260.5428682,5.358129876,12.55159458,12551.59458,352.0746241,104.6134116,19.88727479,2.362891607,13.77220842,51.41033976,2.59533616,0.37488,0.183148976,0,0,0.21543688,166.742528,122.97824,65.25088,1.93,25.7048072,0.63376,0.88536,0.0096,0,0,0.054857647,0.19688,0,0.007223621,0.960282,0.016743702,0.006788221,0,0.04288,0.0128996,90.93152,3690.1748
2131,1.25198377,-1.021725995,259.3891993,5.351469201,12.45547308,12455.47308,350.9797347,104.0772336,19.76172885,2.353289442,13.74662651,51.32955878,2.573708359,0.371756,0.183157836,0,0,0.213641573,165.3530069,121.9534213,64.70712267,1.91,25.49060047,0.628478667,0.877982,0.00952,0,0,0.0544005,0.195239333,0,0.007163424,0.95227965,0.016604172,0.006396881,0,0.042522667,0.0124181,90.17375733,3659.423343
2132,1.206992523,-0.995527892,258.2355303,5.344808526,12.35935159,12359.35159,349.8848454,103.5410556,19.63618291,2.343687278,13.7210446,51.2487778,2.552080557,0.368632,0.18316615,0,0,0.211846265,163.9634859,120.9286027,64.16336533,1.9,25.27639375,0.623197333,0.870604,0.00944,0,0,0.053943353,0.193598667,0,0.007103227,0.9442773,0.016464641,0.006030081,0,0.042165333,0.0119546,89.41599467,3628.671887
2133,1.162001276,-0.96932979,257.0818614,5.338147851,12.26323009,12263.23009,348.7899561,103.0048777,19.51063698,2.334085113,13.69546269,51.16799682,2.530452756,0.365508,0.183174464,0,0,0.210050958,162.5739648,119.903784,63.619608,1.88,25.06218702,0.617916,0.863226,0.00936,0,0,0.053486206,0.191958,0,0.00704303,0.93627495,0.01632511,0.005686281,0,0.041808,0.0115083,88.658232,3597.92043
2134,1.117010028,-0.943131688,255.9281924,5.331487175,12.1671086,12167.1086,347.6950668,102.4686997,19.38509104,2.324482948,13.66988078,51.08721584,2.508824955,0.362384,0.183182546,0,0,0.208255651,161.1844437,118.8789653,63.07585067,1.86,24.84798029,0.612634667,0.855848,0.00928,0,0,0.053029059,0.190317333,0,0.006982833,0.9282726,0.016185579,0.005364061,0,0.041450667,0.0110786,87.90046933,3567.168973
2135,1.072018781,-0.916933585,254.7745235,5.3248265,12.07098711,12070.98711,346.6001774,101.9325218,19.2595451,2.314880784,13.64429888,51.00643485,2.487197153,0.35926,0.183190588,0,0,0.206460343,159.7949227,117.8541467,62.53209333,1.85,24.63377357,0.607353333,0.84847,0.0092,0,0,0.052571912,0.188676667,0,0.006922637,0.92027025,0.016046048,0.005062051,0,0.041093333,0.0106649,87.14270667,3536.417517
2136,1.053376142,-0.890735483,253.6208545,5.318165825,11.97486561,11974.86561,345.5052881,101.3963438,19.13399916,2.305278619,13.61871697,50.92565387,2.465569352,0.356136,0.18319784,0,0,0.204665036,158.4054016,116.829328,61.988336,1.83,24.41956684,0.602072,0.841092,0.00912,0,0,0.052114765,0.187036,0,0.00686244,0.9122679,0.015906517,0.004778991,0,0.040736,0.0102667,86.384944,3505.66606
2137,1.034733503,-0.86453738,252.4671856,5.31150515,11.87874412,11878.74412,344.4103988,100.8601658,19.00845323,2.295676455,13.59313506,50.84487289,2.443941551,0.353012,0.183205843,0,0,0.202869729,157.0158805,115.8045093,61.44457867,1.82,24.20536011,0.596790667,0.833714,0.00904,0,0,0.051657618,0.185395333,0,0.006802243,0.90426555,0.015766986,0.004513681,0,0.040378667,0.00988324,85.62718133,3474.914603
2138,1.016090865,-0.838339278,251.3135166,5.304844475,11.78262263,11782.62263,343.3155095,100.3239879,18.88290729,2.28607429,13.56755315,50.76409191,2.422313749,0.349888,0.183212895,0,0,0.201074421,155.6263595,114.7796907,60.90082133,1.8,23.99115339,0.591509333,0.826336,0.00896,0,0,0.051200471,0.183754667,0,0.006742046,0.8962632,0.015627456,0.004265031,0,0.040021333,0.00951409,84.86941867,3444.163147
2139,0.997448226,-0.812141175,250.1598477,5.2981838,11.68650113,11686.50113,342.2206201,99.7878099,18.75736135,2.276472125,13.54197125,50.68331092,2.400685948,0.346764,0.183219392,0,0,0.199279114,154.2368384,113.754872,60.357064,1.78,23.77694666,0.586228,0.818958,0.00888,0,0,0.050743324,0.182114,0,0.006681849,0.88826085,0.015487925,0.004014551,0,0.039664,0.0091587,84.111656,3413.41169
2140,0.978805587,-0.785943073,249.0061787,5.291523124,11.59037964,11590.37964,341.1257308,99.25163193,18.63181541,2.266869961,13.51638934,50.60252994,2.379058147,0.34364,0.183225889,0,0,0.197483807,152.8473173,112.7300533,59.81330667,1.77,23.56273993,0.580946667,0.81158,0.0088,0,0,0.050286177,0.180473333,0,0.006621652,0.8802585,0.015348394,0.003762371,0,0.039306667,0.00881655,83.35389333,3382.660233
2141,0.94941191,-0.75974497,247.8525098,5.284862449,11.49425815,11494.25815,340.0308415,98.71545397,18.50626948,2.257267796,13.49080743,50.52174896,2.357430345,0.340516,0.183232032,0,0,0.195688499,151.4577963,111.7052347,59.26954933,1.75,23.34853321,0.575665333,0.804202,0.00872,0,0,0.04982903,0.178832667,0,0.006561456,0.87225615,0.015208863,0.003526011,0,0.038949333,0.00848715,82.59613067,3351.908777
2142,0.920018232,-0.733546868,246.6988409,5.278201774,11.39813665,11398.13665,338.9359521,98.17927601,18.38072354,2.247665632,13.46522552,50.44096798,2.335802544,0.337392,0.183238176,0,0,0.193893192,150.0682752,110.680416,58.725792,1.73,23.13432648,0.570384,0.796824,0.00864,0,0,0.049371882,0.177192,0,0.006501259,0.8642538,0.015069332,0.003304491,0,0.038592,0.00817003,81.838368,3321.15732
2143,0.890624554,-0.707348766,245.5451719,5.271541099,11.30201516,11302.01516,337.8410628,97.64309804,18.2551776,2.238063467,13.43964362,50.360187,2.314174743,0.334268,0.183243917,0,0,0.192097885,148.6787541,109.6555973,58.18203467,1.72,22.92011975,0.565102667,0.789446,0.00856,0,0,0.048914735,0.175551333,0,0.006441062,0.85625145,0.014929801,0.003096881,0,0.038234667,0.00786474,81.08060533,3290.405863
2144,0.861230876,-0.681150663,244.391503,5.264880424,11.20589367,11205.89367,336.7461735,97.10692008,18.12963166,2.228461303,13.41406171,50.27940601,2.292546941,0.331144,0.1832494,0,0,0.190302577,147.2892331,108.6307787,57.63827733,1.7,22.70591303,0.559821333,0.782068,0.00848,0,0,0.048457588,0.173910667,0,0.006380865,0.8482491,0.01479027,0.002902301,0,0.037877333,0.00757082,80.32284267,3259.654407
2145,0.831837198,-0.654952561,243.237834,5.258219748,11.10977217,11109.77217,335.6512842,96.57074212,18.00408573,2.218859138,13.3884798,50.19862503,2.27091914,0.32802,0.183255222,0,0,0.18850727,145.899712,107.60596,57.09452,1.69,22.4917063,0.55454,0.77469,0.0084,0,0,0.048000441,0.17227,0,0.006320668,0.84024675,0.01465074,0.002719941,0,0.03752,0.00728786,79.56508,3228.90295
2146,0.821087218,-0.628754458,242.0841651,5.251559073,11.01365068,11013.65068,334.5563948,96.03456415,17.87853979,2.209256973,13.36289789,50.11784405,2.249291339,0.324896,0.183260351,0,0,0.186711963,144.5101909,106.5811413,56.55076267,1.67,22.27749957,0.549258667,0.767312,0.00832,0,0,0.047543294,0.170629333,0,0.006260471,0.8322444,0.014511209,0.002549031,0,0.037162667,0.00701546,78.80731733,3198.151493
2147,0.810337238,-0.602556356,240.9304961,5.244898398,10.91752919,10917.52919,333.4615055,95.49838619,17.75299385,2.199654809,13.33731598,50.03706307,2.227663537,0.321772,0.183265383,0,0,0.184916655,143.1206699,105.5563227,56.00700533,1.65,22.06329285,0.543977333,0.759934,0.00824,0,0,0.047086147,0.168988667,0,0.006200275,0.82424205,0.014371678,0.002388841,0,0.036805333,0.00675321,78.04955467,3167.400037
2148,0.799587258,-0.576358253,239.7768272,5.238237723,10.82140769,10821.40769,332.3666162,94.96220823,17.62744791,2.190052644,13.31173408,49.95628208,2.206035736,0.318648,0.183270109,0,0,0.183121348,141.7311488,104.531504,55.463248,1.64,21.84908612,0.538696,0.752556,0.00816,0,0,0.046629,0.167348,0,0.006140078,0.8162397,0.014232147,0.00223872,0,0.036448,0.00650075,77.291792,3136.64858
2149,0.788837278,-0.550160151,238.6231582,5.231577048,10.7252862,10725.2862,331.2717269,94.42603026,17.50190198,2.18045048,13.28615217,49.8755011,2.184407935,0.315524,0.183274836,0,0,0.181326041,140.3416277,103.5066853,54.91949067,1.62,21.63487939,0.533414667,0.745178,0.00808,0,0,0.046171853,0.165707333,0,0.006079881,0.80823735,0.014092616,0.00209802,0,0.036090667,0.0062577,76.53402933,3105.897123
2150,0.778087298,-0.523962049,237.4694893,5.224916372,10.62916471,10629.16471,330.1768375,93.8898523,17.37635604,2.170848315,13.26057026,49.79472012,2.162780133,0.3124,0.183279401,0,0,0.179530733,138.9521067,102.4818667,54.37573333,1.61,21.42067267,0.528133333,0.7378,0.008,0,0,0.045714706,0.164066667,0,0.006019684,0.800235,0.013953085,0.00196616,0,0.035733333,0.00602372,75.77626667,3075.145667
2151,0.758398613,-0.497763946,236.3158203,5.218255697,10.53304321,10533.04321,329.0819482,93.35367434,17.2508101,2.16124615,13.23498835,49.71393914,2.141152332,0.309276,0.181920983,0,0,0.177735426,137.5625856,101.457048,53.831976,1.59,21.20646594,0.522852,0.730422,0.00792,0,0,0.045257559,0.162426,0,0.005959487,0.79223265,0.013813554,0.00184259,0,0.035376,0.00579847,75.018504,3044.39421
2152,0.738709928,-0.471565844,235.1621514,5.211595022,10.43692172,10436.92172,327.9870589,92.81749637,17.12526416,2.151643986,13.20940645,49.63315816,2.119524531,0.306152,0.180557373,0,0,0.175940119,136.1730645,100.4322293,53.28821867,1.57,20.99225921,0.517570667,0.723044,0.00784,0,0,0.044800412,0.160785333,0,0.00589929,0.7842303,0.013674024,0.00172677,0,0.035018667,0.00558163,74.26074133,3013.642753
2153,0.719021243,-0.445367741,234.0084824,5.204934347,10.34080023,10340.80023,326.8921695,92.28131841,16.99971823,2.142041821,13.18382454,49.55237717,2.097896729,0.303028,0.179188147,0,0,0.174144811,134.7835435,99.40741067,52.74446133,1.56,20.77805249,0.512289333,0.715666,0.00776,0,0,0.044343265,0.159144667,0,0.005839093,0.77622795,0.013534493,0.00161823,0,0.034661333,0.00537287,73.50297867,2982.891297
2154,0.699332558,-0.419169639,232.8548135,5.198273672,10.24467873,10244.67873,325.7972802,91.74514045,16.87417229,2.132439657,13.15824263,49.47159619,2.076268928,0.299904,0.177813621,0,0,0.172349504,133.3940224,98.382592,52.200704,1.54,20.56384576,0.507008,0.708288,0.00768,0,0,0.043886118,0.157504,0,0.005778897,0.7682256,0.013394962,0.0015165,0,0.034304,0.00517191,72.745216,2952.13984
2155,0.679643873,-0.392971536,231.7011445,5.191612997,10.14855724,10148.55724,324.7023909,91.20896248,16.74862635,2.122837492,13.13266072,49.39081521,2.054641127,0.29678,0.176433428,0,0,0.170554197,132.0045013,97.35777333,51.65694667,1.53,20.34963903,0.501726667,0.70091,0.0076,0,0,0.043428971,0.155863333,0,0.0057187,0.76022325,0.013255431,0.00142117,0,0.033946667,0.00497845,71.98745333,2921.388383
2156,0.673882165,-0.366773434,230.5474756,5.184952321,10.05243575,10052.43575,323.6075016,90.67278452,16.62308041,2.113235327,13.10707882,49.31003423,2.033013325,0.293656,0.175047874,0,0,0.168758889,130.6149803,96.33295467,51.11318933,1.51,20.13543231,0.496445333,0.693532,0.00752,0,0,0.042971824,0.154222667,0,0.005658503,0.7522209,0.0131159,0.00133182,0,0.033589333,0.00479222,71.22969067,2890.636927
2157,0.668120457,-0.340575332,229.3938067,5.178291646,9.956314253,9956.314253,322.5126122,90.13660656,16.49753448,2.103633163,13.08149691,49.22925324,2.011385524,0.290532,0.17365665,0,0,0.166963582,129.2254592,95.308136,50.569432,1.49,19.92122558,0.491164,0.686154,0.00744,0,0,0.042514677,0.152582,0,0.005598306,0.74421855,0.012976369,0.00124809,0,0.033232,0.00461293,70.471928,2859.88547
2158,0.662358749,-0.314377229,228.2401377,5.171630971,9.860192759,9860.192759,321.4177229,89.60042859,16.37198854,2.094030998,13.055915,49.14847226,1.989757723,0.287408,0.172260297,0,0,0.165168275,127.8359381,94.28331733,50.02567467,1.48,19.70701885,0.485882667,0.678776,0.00736,0,0,0.04205753,0.150941333,0,0.005538109,0.7362162,0.012836839,0.00116962,0,0.032874667,0.00444034,69.71416533,2829.134013
2159,0.656597041,-0.288179127,227.0864688,5.164970296,9.764071266,9764.071266,320.3228336,89.06425063,16.2464426,2.084428834,13.03033309,49.06769128,1.968129921,0.284284,0.170857874,0,0,0.163372967,126.4464171,93.25849867,49.48191733,1.46,19.49281213,0.480601333,0.671398,0.00728,0,0,0.041600382,0.149300667,0,0.005477912,0.72821385,0.012697308,0.00109608,0,0.032517333,0.0042742,68.95640267,2798.382557
2160,0.650835333,-0.261981024,225.9327998,5.158309621,9.667949772,9667.949772,319.2279443,88.52807267,16.12089666,2.074826669,13.00475118,48.9869103,1.94650212,0.28116,0.169450268,0,0,0.16157766,125.056896,92.23368,48.93816,1.45,19.2786054,0.47532,0.66402,0.0072,0,0,0.041143235,0.14766,0,0.005417716,0.7202115,0.012557777,0.00102716,0,0.03216,0.00411426,68.19864,2767.6311
2161,0.637488856,-0.235782922,224.7791309,5.151648945,9.571828279,9571.828279,318.1330549,87.9918947,15.99535073,2.065224504,12.97916928,48.90612932,1.924874319,0.278036,0.168036818,0,0,0.159782353,123.6673749,91.20886133,48.39440267,1.43,19.06439867,0.470038667,0.656642,0.00712,0,0,0.040686088,0.146019333,0,0.005357519,0.71220915,0.012418246,0.000962573,0,0.031802667,0.00396029,67.44087733,2736.879643
2162,0.62414238,-0.209584819,223.6254619,5.14498827,9.475706786,9475.706786,317.0381656,87.45571674,15.86980479,2.05562234,12.95358737,48.82534833,1.903246517,0.274912,0.16661788,0,0,0.157987045,122.2778539,90.18404267,47.85064533,1.41,18.85019195,0.464757333,0.649264,0.00704,0,0,0.040228941,0.144378667,0,0.005297322,0.7042068,0.012278715,0.000902044,0,0.031445333,0.00381208,66.68311467,2706.128187
2163,0.610795904,-0.183386717,222.471793,5.138327595,9.379585292,9379.585292,315.9432763,86.91953878,15.74425885,2.046020175,12.92800546,48.74456735,1.881618716,0.271788,0.165193326,0,0,0.156191738,120.8883328,89.159224,47.306888,1.4,18.63598522,0.459476,0.641886,0.00696,0,0,0.039771794,0.142738,0,0.005237125,0.69620445,0.012139184,0.000845318,0,0.031088,0.0036694,65.925352,2675.37673
