year,,,,,,,,,,,,,,,,
,USA,CAN,WEU  ,JPK,ANZ,CEE,FSU,MDE,CAM,SAM,SAS,SEA,CHI,NAF,SSA,SIS
2133,455.223416,52.61869452,426.8216945,85.00020971,46.91374565,69.04419879,230.1423232,514.9862531,197.7720575,381.5494082,2082.131743,596.3035244,607.8596957,233.0507544,2661.2924,35.55872915
2134,455.3032462,52.56782173,426.2405492,84.51871875,46.86687444,68.79020127,229.5536649,514.598244,197.524839,380.4311476,2076.864042,594.4135914,603.8667866,232.6601868,2664.919622,35.45542349
2135,455.3830903,52.51699811,425.6601952,84.03995523,46.82005006,68.53713815,228.9665123,514.2105274,197.2779295,379.3161644,2071.609668,592.5296484,599.9001062,232.2702738,2668.551787,35.35241796
2136,455.4568076,52.47013635,425.1297759,83.60091376,46.77688415,68.30483962,228.4263896,513.8635022,197.0506369,378.2921313,2066.795816,590.8034282,596.2668178,231.9113573,2671.944425,35.25816251
2137,455.5305367,52.42331641,424.6000176,83.16416593,46.73375804,68.07332844,227.8875411,513.5167112,196.8236061,377.2708628,2061.99315,589.0822371,592.6555344,231.5529954,2675.341376,35.16415836
2138,455.6042778,52.37653824,424.0709194,82.72969976,46.69067169,67.84260193,227.3499637,513.1701542,196.596837,376.2523514,2057.201645,587.3660603,589.0661227,231.1951873,2678.742646,35.07040485
2139,455.6780309,52.32980181,423.5424805,82.29750332,46.64762506,67.61265745,226.8136545,512.8238311,196.370329,375.2365897,2052.421273,585.6548832,585.4984502,230.8379321,2682.14824,34.9769013
2140,455.7517958,52.28310708,423.0147001,81.86756477,46.60461812,67.38349233,226.2786104,512.4777418,196.1440821,374.2235701,2047.65201,583.9486914,581.9523853,230.4812289,2685.558164,34.88364704
2141,455.8194265,52.24034815,422.5353358,81.47586102,46.5652432,67.17450972,225.7897237,512.169715,195.9372159,373.2993127,2043.310816,582.3953815,578.7252192,230.1550975,2688.717987,34.79884693
2142,455.8870672,52.19762419,422.0565148,81.08603142,46.52590156,66.96617525,225.3018933,511.8618734,195.7305678,372.377338,2038.978826,580.8462034,575.515949,229.8294275,2691.881528,34.71425298
2143,455.954718,52.15493517,421.5782363,80.698067,46.48659315,66.7584869,224.815117,511.5542168,195.5241377,371.4576404,2034.65602,579.3011462,572.3244756,229.5042184,2695.048791,34.62986466
2144,456.0223787,52.11228106,421.1004998,80.31195883,46.44731795,66.55144268,224.3293923,511.2467452,195.3179253,370.5402143,2030.342379,577.7601989,569.1507003,229.1794695,2698.219781,34.54568149
2145,456.0900495,52.06966183,420.6233047,79.92769804,46.40807593,66.34504058,223.844717,510.9394583,195.1119304,369.625054,2026.037884,576.2233505,565.9945248,228.8551801,2701.394502,34.46170296
2146,456.1515793,52.03095453,420.1931546,79.58034897,46.37244173,66.15829876,223.4054095,510.6678135,194.9251012,368.7966852,2022.150167,574.8350408,563.1444277,228.5610765,2704.309261,34.38591626
2147,456.2131173,51.99227601,419.7634443,79.23450941,46.3368349,65.97208257,222.9669642,510.3963132,194.7384509,367.9701729,2018.269911,573.4500761,560.3086824,228.2673508,2707.227165,34.31029623
2148,456.2746636,51.95362623,419.3341735,78.89017279,46.3012554,65.78639051,222.5293793,510.1249572,194.5519793,367.1455128,2014.3971,572.0684482,557.4872167,227.9740027,2710.148218,34.2348425
2149,456.3362182,51.91500519,418.9053416,78.54733259,46.26570323,65.60122113,222.0926532,509.8537454,194.3656863,366.3227009,2010.531721,570.6901491,554.6799586,227.6810315,2713.072422,34.15955471
2150,456.3977811,51.87641286,418.4769483,78.2059823,46.23017835,65.41657295,221.6567842,509.5826779,194.1795716,365.501733,2006.673759,569.3151707,551.8868366,227.3884368,2715.999781,34.08443248
2151,456.4531967,51.84171075,418.0943697,77.90037202,46.19823929,65.25111899,221.2655724,509.3450405,194.0124281,364.7657918,2003.222403,568.0848555,549.3884987,227.1256794,2718.658062,34.01727059
2152,456.5086191,51.80703185,417.7121407,77.59595599,46.16632229,65.08608351,220.875051,509.1075139,193.8454284,364.0313323,1999.776983,566.8571992,546.9014706,226.8632257,2721.318945,33.95024104
2153,456.5640481,51.77237615,417.3302613,77.29272955,46.13442735,64.92146544,220.4852189,508.8700981,193.6785725,363.2983517,1996.337489,565.6321958,544.4257009,226.6010752,2723.982432,33.88334356
2154,456.6194839,51.73774363,416.9487309,76.99068804,46.10255444,64.75726373,220.0960748,508.6327931,193.5118602,362.566847,1992.903911,564.4098397,541.9611389,226.3392277,2726.648525,33.81657791
2155,456.6749264,51.70313428,416.5675494,76.68982684,46.07070355,64.59347733,219.7076175,508.3955987,193.3452915,361.8368151,1989.476239,563.1901252,539.5077337,226.0776827,2729.317229,33.74994382
2156,456.724216,51.67239557,416.2310871,76.42367417,46.04241864,64.44847203,219.3631828,508.1898318,193.1975192,361.1902405,1986.446079,562.1116395,537.3392177,225.8456629,2731.70851,33.69106698
2157,456.7735109,51.64167513,415.8948966,76.15844519,46.01415109,64.30379226,219.019288,507.9841482,193.0498598,360.5448213,1983.420534,561.035219,535.1794178,225.6138811,2734.101886,33.63229285
2158,456.8228111,51.61097296,415.5589777,75.89413668,45.98590091,64.15943728,218.6759323,507.7785479,192.9023133,359.9005554,1980.399597,559.9608599,533.0282992,225.3823373,2736.49736,33.57362126
2159,456.8721166,51.58028904,415.2233301,75.63074546,45.95766806,64.01540636,218.3331149,507.5730308,192.7548796,359.2574408,1977.383261,558.8885581,530.8858269,225.151031,2738.894932,33.51505202
2160,456.9214274,51.54962336,414.8879535,75.36826834,45.92945255,63.87169877,217.990835,507.3675968,192.6075585,358.6154753,1974.37152,557.8183097,528.751966,224.9199622,2741.294605,33.45658495
2161,456.9645802,51.52281083,414.5963308,75.13959884,45.90478532,63.74640926,217.6920159,507.191798,192.4788788,358.0555842,1971.74924,556.8862739,526.8943897,224.7181414,2743.409314,33.40569841
2162,457.0077371,51.49601225,414.304913,74.91162313,45.88013134,63.62136551,217.3936065,507.0160601,192.350285,357.4965673,1969.130444,555.9557953,525.0433393,224.5165017,2745.525655,33.35488927
2163,457.050898,51.46922761,414.0137001,74.68433911,45.85549059,63.49656705,217.0956062,506.8403831,192.2217772,356.9384231,1966.515126,555.0268715,523.1987919,224.315043,2747.643629,33.30415741
2164,457.0940631,51.4424569,413.7226919,74.45774467,45.83086308,63.37201339,216.7980143,506.6647669,192.0933552,356.3811503,1963.903282,554.0994997,521.3607246,224.113765,2749.763236,33.25350271
2165,457.1372322,51.41570012,413.4318882,74.23183773,45.8062488,63.24770405,216.5008304,506.4892116,191.965019,355.8247475,1961.294906,553.1736775,519.5291147,223.9126676,2751.884479,33.20292506
2166,457.1742388,51.39278107,413.1839979,74.03895974,45.78516721,63.14149735,216.2466164,506.3417102,191.855188,355.3492147,1959.068957,552.3834493,517.9663813,223.7405755,2753.714045,33.15977578
2167,457.2112484,51.36987223,412.9362562,73.84658291,45.76409531,63.035469,215.992701,506.1942517,191.7454198,354.8743174,1956.845534,551.5943499,516.4083486,223.5686157,2755.544827,33.11668258
2168,457.2482609,51.34697361,412.6886631,73.65470594,45.74303312,62.9296187,215.7390836,506.0468362,191.6357145,354.4000548,1954.624635,550.8063778,514.8550024,223.3967881,2757.376826,33.07364537
2169,457.2852765,51.3240852,412.4412185,73.46332753,45.72198062,62.82394614,215.4857641,505.8994636,191.5260719,353.9264259,1952.406256,550.0195314,513.3063287,223.2250925,2759.210043,33.0306641
2170,457.3222951,51.30120698,412.1939222,73.27244638,45.7009378,62.71845102,215.232742,505.7521339,191.416492,353.4534301,1950.190395,549.233809,511.7623133,223.0535289,2761.04448,32.98773869
2171,457.3531472,51.28215314,411.9888202,73.11393064,45.68341416,62.63078859,215.0222672,505.6314893,191.3252999,353.0602714,1948.350913,548.5814426,510.4808837,222.9107613,2762.581377,32.95211256
2172,457.3840014,51.26310637,411.7838202,72.95575783,45.66589724,62.54324869,214.8119982,505.5108734,191.2341512,352.66755,1946.513165,547.929851,509.2026627,222.768085,2764.11913,32.91652491
2173,457.4148577,51.24406668,411.5789222,72.79792721,45.64838704,62.45583114,214.6019348,505.3902862,191.1430459,352.2752654,1944.677151,547.2790334,507.9276423,222.6255001,2765.657738,32.8809757
2174,457.4457161,51.22503406,411.3741261,72.64043803,45.63088355,62.36853577,214.3920769,505.2697279,191.0519841,351.8834172,1942.842869,546.6289888,506.6558145,222.4830064,2767.197204,32.84546488
2175,457.4765766,51.2060085,411.169432,72.48328956,45.61338677,62.28136242,214.1824242,505.1491983,190.9609656,351.4920048,1941.010317,545.9797163,505.3871713,222.340604,2768.737526,32.8099924
2176,457.5012673,51.19079598,411.0063306,72.35795206,45.59939771,62.21179544,214.0149626,505.0541983,190.8882358,351.1795625,1939.54906,545.4619271,504.3758734,222.2268209,2769.97532,32.78171194
2177,457.5259593,51.17558797,410.8432938,72.2328313,45.58541295,62.14230616,213.847632,504.9592162,190.8155337,350.867398,1938.088903,544.9446291,503.3665993,222.1130961,2771.213667,32.75345584
2178,457.5506527,51.16038448,410.6803218,72.10792689,45.57143247,62.07289449,213.6804322,504.8642519,190.7428593,350.5555109,1936.629846,544.4278216,502.3593447,221.9994294,2772.452567,32.72522411
2179,457.5753474,51.1451855,410.5174144,71.98323847,45.55745628,62.00356036,213.5133631,504.7693055,190.6702126,350.2439011,1935.171887,543.9115042,501.3541056,221.885821,2773.692022,32.69701671
2180,457.6000434,51.12999105,410.3545716,71.85876565,45.54348437,61.93430367,213.3464246,504.6743769,190.5975935,349.9325682,1933.715025,543.3956765,500.3508781,221.7722706,2774.932031,32.66883362
2181,457.6185669,51.11860028,410.2328348,71.76565346,45.53301077,61.88246916,213.2213861,504.6040371,190.5431821,349.6994992,1932.625322,543.0098126,499.6007508,221.6871953,2775.865413,32.647756
2182,457.6370912,51.10721205,410.1111342,71.67266193,45.52253958,61.83067803,213.0964209,504.533707,190.4887862,349.4665853,1931.536233,542.6242228,498.851748,221.6021525,2776.799109,32.62669198
2183,457.6556162,51.09582636,409.9894696,71.57979088,45.5120708,61.77893024,212.9715289,504.4633868,190.4344059,349.2338266,1930.447757,542.2389067,498.1038682,221.5171424,2777.733119,32.60564156
2184,457.674142,51.08444321,409.8678411,71.48704018,45.50160442,61.72722576,212.84671,504.3930764,190.3800411,349.001223,1929.359895,541.8538642,497.3571096,221.4321649,2778.667443,32.58460471
2185,457.6926685,51.07306259,409.7462488,71.39440966,45.49114046,61.67556455,212.7219644,504.3227757,190.3256918,348.7687742,1928.272646,541.4690952,496.6114705,221.34722,2779.602082,32.56358144
2186,457.7050204,51.06547833,409.6653881,71.33278947,45.4841674,61.6411822,212.638891,504.2763384,190.289487,348.6140397,1927.549348,541.2131133,496.1156371,221.2906372,2780.226902,32.54959703
2187,457.7173726,51.05789519,409.5845433,71.27122246,45.47719542,61.60681902,212.5558501,504.2299053,190.2532891,348.4593738,1926.826322,540.9572524,495.6202986,221.2340689,2780.851863,32.53561862
2188,457.7297251,51.05031318,409.5037145,71.20970859,45.47022451,61.572475,212.4728417,504.1834766,190.2170982,348.3047766,1926.103567,540.7015125,495.1254548,221.177515,2781.476964,32.52164622
2189,457.7420779,51.0427323,409.4229017,71.14824781,45.46325466,61.53815012,212.3898656,504.1370521,190.1809141,348.150248,1925.381083,540.4458935,494.631105,221.1209757,2782.102206,32.50767981
2190,457.7544311,51.03515254,409.3421048,71.08684007,45.45628589,61.50384438,212.3069219,504.0906319,190.1447368,347.9957879,1924.65887,540.1903954,494.1372488,221.0644507,2782.727588,32.49371941
2191,457.760608,51.03136379,409.3017758,71.05618924,45.45280265,61.48671408,212.2654855,504.0675658,190.1266587,347.918646,1924.298319,540.0628425,493.8908193,221.0362063,2783.04088,32.4867505
2192,457.7667851,51.02757532,409.2614507,71.02555161,45.44931968,61.46958856,212.2240572,504.0445008,190.1085823,347.8415213,1923.937835,539.9353198,493.6445127,221.0079655,2783.354208,32.47978309
2193,457.7729621,51.02378713,409.2211296,70.9949272,45.44583698,61.4524678,212.182637,504.0214369,190.0905077,347.7644136,1923.577419,539.8078272,493.398329,220.9797284,2783.66757,32.47281717
2194,457.7791393,51.01999922,409.1808125,70.964316,45.44235455,61.43535182,212.1412249,503.998374,190.0724347,347.6873231,1923.217071,539.6803647,493.1522681,220.9514948,2783.980968,32.46585275
2195,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2196,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2197,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2198,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2199,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2200,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2201,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2202,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2203,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2204,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2205,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2206,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2207,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2208,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2209,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2210,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2211,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2212,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2213,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2214,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2215,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2216,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2217,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2218,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2219,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2220,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2221,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2222,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2223,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2224,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2225,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2226,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2227,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2228,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2229,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2230,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2231,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2232,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2233,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2234,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2235,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2236,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2237,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2238,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2239,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2240,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2241,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2242,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2243,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2244,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2245,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2246,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2247,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2248,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2249,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2250,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2251,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2252,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2253,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2254,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2255,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2256,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2257,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2258,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2259,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2260,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2261,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2262,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2263,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2264,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2265,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2266,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2267,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2268,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2269,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2270,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2271,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2272,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
2273,457.7853166,51.01621159,409.1404994,70.93371799,45.43887238,61.4182406,212.0998208,503.9753122,190.0543635,347.6102496,1922.85679,539.5529323,492.9063298,220.9232649,2784.294401,32.45888982
